Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Hordvik,Norway,60.5167,5.3,13.66,Clear sky,5.91,⚠ Moderate,2025-08-23 22:06:54
Horsoy,Norway,60.4333,5.1667,13.23,Clear sky,9.93,⚠ Moderate,2025-08-23 22:06:56
Horten,Norway,59.4,10.4833,17.5,Scattered clouds,5.84,⚠ Moderate,2025-08-23 22:06:57
Hovland,Norway,60.2333,6.6167,14.48,Few clouds,2.74,✅ Safe,2025-08-23 22:06:59
Hoyanger,Norway,61.2167,6.05,10.45,Broken clouds,1.61,✅ Safe,2025-08-23 22:07:01
Hoylandsbygda,Norway,59.7833,5.8,14.58,Clear sky,6.4,⚠ Moderate,2025-08-23 22:07:02
Hufthammar,Norway,60.1167,5.2,13.3,Clear sky,12.28,⚡ Dangerous,2025-08-23 22:07:04
Hummelvik,Norway,70.25,21.7833,10.22,Overcast clouds,2.66,✅ Safe,2025-08-23 22:07:05
Hundeidvika,Norway,62.3667,6.4167,12.18,Overcast clouds,3.47,✅ Safe,2025-08-23 22:07:06
Husnes,Norway,59.8667,5.7667,16.01,Clear sky,5.78,⚠ Moderate,2025-08-23 22:07:08
Husoy - Karmoy,Norway,59.3333,5.3,14.15,Few clouds,10.65,⚡ Dangerous,2025-08-23 22:07:10
Husoy - Lenvik,Norway,69.5333,17.6667,10.86,Moderate rain,6.16,⚠ Moderate,2025-08-23 22:07:11
Husoy - Tonsberg,Norway,59.2333,10.45,17.51,Few clouds,6.44,⚠ Moderate,2025-08-23 22:07:13
Hvasser,Norway,59.0833,10.45,16.57,Few clouds,8.0,⚠ Moderate,2025-08-23 22:07:14
Hyllestad,Norway,61.1667,5.2833,13.13,Broken clouds,2.23,✅ Safe,2025-08-23 22:07:16
Igeroy,Norway,65.6833,12.1333,12.49,Overcast clouds,11.33,⚡ Dangerous,2025-08-23 22:07:17
Iglandsvik,Norway,61.8333,4.9333,12.15,Scattered clouds,10.1,⚡ Dangerous,2025-08-23 22:07:19
Ikornnes,Norway,62.3833,6.55,11.44,Overcast clouds,2.88,✅ Safe,2025-08-23 22:07:20
Ingoy,Norway,71.0833,24.0667,10.56,Overcast clouds,3.96,✅ Safe,2025-08-23 22:07:22
Inndyr,Norway,67.0333,14.0167,11.22,Overcast clouds,5.85,⚠ Moderate,2025-08-23 22:07:24
Innhavet,Norway,67.9667,15.9167,10.78,Broken clouds,3.51,✅ Safe,2025-08-23 22:07:26
Innvik,Norway,61.85,6.6167,12.18,Overcast clouds,1.43,✅ Safe,2025-08-23 22:07:27
Jakobsnes,Norway,69.7333,30.1,10.2,Light rain,3.41,✅ Safe,2025-08-23 22:07:29
Jarlsoy,Norway,59.25,10.4667,17.56,Few clouds,6.69,⚠ Moderate,2025-08-23 22:07:31
Jelsa,Norway,59.3333,6.0167,14.38,Clear sky,5.1,⚠ Moderate,2025-08-23 22:07:32
Jondal,Norway,60.2667,6.2333,14.67,Broken clouds,1.1,✅ Safe,2025-08-23 22:07:34
Jossingfjord,Norway,58.3167,6.35,15.41,Clear sky,9.06,⚠ Moderate,2025-08-23 22:07:36
Jovik,Norway,69.6,19.8167,9.15,Overcast clouds,2.7,✅ Safe,2025-08-23 22:07:38
Kabelvag,Norway,68.2167,14.4833,10.71,Overcast clouds,4.52,✅ Safe,2025-08-23 22:07:39
Kaldfjord,Norway,69.6833,18.7333,10.44,Overcast clouds,3.0,✅ Safe,2025-08-23 22:07:41
Kalvag,Norway,61.7667,4.8833,11.58,Scattered clouds,10.36,⚡ Dangerous,2025-08-23 22:07:43
Kalvneset,Norway,61.9333,5.45,12.89,Broken clouds,3.38,✅ Safe,2025-08-23 22:07:45
Kambo,Norway,59.4667,10.6833,17.4,Scattered clouds,5.97,⚠ Moderate,2025-08-23 22:07:46
Karhamn,Norway,70.55,23.15,10.41,Overcast clouds,2.63,✅ Safe,2025-08-23 22:07:48
Karsto,Norway,59.2667,5.5167,15.89,Clear sky,9.6,⚠ Moderate,2025-08-23 22:07:50
Karvikhamn,Norway,69.4,18.15,9.48,Overcast clouds,2.13,✅ Safe,2025-08-23 22:07:51
