Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Suaru,Estonia,58.1333,24.0167,14.75,Scattered clouds,7.0,⚠ Moderate,2025-08-23 19:18:48
Suaru Kalasadam,Estonia,58.1333,24.0,14.74,Scattered clouds,7.0,⚠ Moderate,2025-08-23 19:18:50
Suur-Holmi,Estonia,58.9667,23.5333,14.69,Moderate rain,4.49,✅ Safe,2025-08-23 19:18:51
Suur-Lootsi,Estonia,59.4667,28.05,15.31,Moderate rain,3.03,✅ Safe,2025-08-23 19:18:53
Suurpea,Estonia,59.6333,25.6833,15.3,Overcast clouds,0.66,✅ Safe,2025-08-23 19:18:55
Suursadam,Estonia,58.9667,22.9167,14.93,Light rain,6.1,⚠ Moderate,2025-08-23 19:18:57
Sviby,Estonia,58.9667,23.3167,14.82,Light rain,6.43,⚠ Moderate,2025-08-23 19:18:59
Taaliku Sadam,Estonia,58.6,22.9833,15.49,Light rain,5.31,⚠ Moderate,2025-08-23 19:19:01
Tallinn,Estonia,59.4333,24.7333,14.85,Overcast clouds,1.55,✅ Safe,2025-08-23 19:19:03
Talvesadam,Estonia,58.3833,24.5,14.84,Light rain,5.39,⚠ Moderate,2025-08-23 19:19:05
Tammneeme Sadam,Estonia,59.5167,24.8833,14.74,Overcast clouds,1.78,✅ Safe,2025-08-23 19:19:07
Tapurla,Estonia,59.6,25.5667,15.15,Overcast clouds,0.96,✅ Safe,2025-08-23 19:19:09
Tarkma,Estonia,58.6833,22.6,14.87,Moderate rain,5.9,⚠ Moderate,2025-08-23 19:19:11
Tarvastu,Estonia,58.25,25.9667,14.73,Light rain,5.83,⚠ Moderate,2025-08-23 19:19:13
Tilgu,Estonia,59.45,24.4833,14.73,Overcast clouds,1.7,✅ Safe,2025-08-23 19:19:15
Toila,Estonia,59.4333,27.5333,14.63,Heavy intensity rain,2.25,✅ Safe,2025-08-23 19:19:17
Tori Joesadam,Estonia,58.25,22.4667,15.23,Broken clouds,2.28,✅ Safe,2025-08-23 19:19:19
Treimani,Estonia,57.9167,24.3833,15.34,Broken clouds,6.53,⚠ Moderate,2025-08-23 19:19:20
Triigi,Estonia,58.6,22.7167,15.44,Light rain,5.94,⚠ Moderate,2025-08-23 19:19:22
Tuletorni,Estonia,58.7833,22.7667,14.92,Moderate rain,6.95,⚠ Moderate,2025-08-23 19:19:24
Turja Sadam,Estonia,58.3333,22.9333,14.94,Overcast clouds,1.86,✅ Safe,2025-08-23 19:19:26
Turusadam,Estonia,58.3667,26.7333,14.91,Broken clouds,4.09,✅ Safe,2025-08-23 19:19:28
Uisusadam,Estonia,58.55,23.0833,14.84,Scattered clouds,3.68,✅ Safe,2025-08-23 19:19:30
Urgoru Paadisadam,Estonia,58.3667,26.9833,14.85,Broken clouds,3.85,✅ Safe,2025-08-23 19:19:32
Vahtrepa Sadam,Estonia,58.8833,23.0167,14.75,Heavy intensity rain,7.38,⚠ Moderate,2025-08-23 19:19:34
Vaike-Turu,Estonia,58.3833,26.7333,14.7,Broken clouds,3.96,✅ Safe,2025-08-23 19:19:36
Valmeranna,Estonia,58.5,23.2333,15.37,Few clouds,2.69,✅ Safe,2025-08-23 19:19:38
Vanasadam,Estonia,59.45,24.7667,14.95,Overcast clouds,1.6,✅ Safe,2025-08-23 19:19:40
Vana-Sauga Sadam,Estonia,58.3833,24.4833,14.85,Clear sky,5.41,⚠ Moderate,2025-08-23 19:19:42
Varati,Estonia,58.3167,23.9833,14.73,Clear sky,4.06,✅ Safe,2025-08-23 19:19:43
Varbla Puhkekula,Estonia,58.4333,23.6833,14.78,Few clouds,2.38,✅ Safe,2025-08-23 19:19:45
Varese Sadam,Estonia,58.5833,22.4,15.47,Overcast clouds,6.71,⚠ Moderate,2025-08-23 19:19:47
Varnja Sadam,Estonia,58.4833,27.25,15.09,Broken clouds,5.88,⚠ Moderate,2025-08-23 19:19:49
Varssu,Estonia,58.9333,22.95,14.9,Moderate rain,6.78,⚠ Moderate,2025-08-23 19:19:50
Vasknarva,Estonia,59.0,27.7333,15.38,Broken clouds,5.07,⚠ Moderate,2025-08-23 19:19:52
Vasknarva Paadisadam,Estonia,59.0,27.7333,15.38,Broken clouds,5.07,⚠ Moderate,2025-08-23 19:19:54
Vasknarva Reisisadam,Estonia,59.0167,27.7333,15.38,Broken clouds,5.07,⚠ Moderate,2025-08-23 19:19:56
Vasknarva Sadam,Estonia,59.0,27.7333,15.38,Broken clouds,5.07,⚠ Moderate,2025-08-23 19:19:57
Vasknarva Uussadam,Estonia,59.0167,27.7333,15.38,Broken clouds,5.07,⚠ Moderate,2025-08-23 19:19:59
