Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Thira,Greece,36.4167,25.4333,27.2,Clear sky,4.89,✅ Safe,2025-08-23 21:28:11
Thirasia,Greece,36.4333,25.35,30.0,Clear sky,4.85,✅ Safe,2025-08-23 21:28:13
Thisvi Port,Greece,38.2167,22.95,29.74,Clear sky,5.77,⚠ Moderate,2025-08-23 21:28:15
Tilos,Greece,36.4167,27.3667,28.36,Clear sky,8.58,⚠ Moderate,2025-08-23 21:28:17
Tinos,Greece,37.5333,25.1667,27.48,Clear sky,3.32,✅ Safe,2025-08-23 21:28:19
Tsingeli,Greece,39.1667,22.85,28.99,Clear sky,3.95,✅ Safe,2025-08-23 21:28:20
Volos,Greece,39.3667,22.95,28.67,Few clouds,3.33,✅ Safe,2025-08-23 21:28:22
Voudia Milos,Greece,36.75,24.5333,29.92,Clear sky,2.18,✅ Safe,2025-08-23 21:28:23
Vouliagmeni,Greece,37.8167,23.7833,28.95,Clear sky,5.38,⚠ Moderate,2025-08-23 21:28:25
Vrisakia,Greece,38.5667,23.6,30.73,Clear sky,2.61,✅ Safe,2025-08-23 21:28:27
Xirokambion,Greece,36.9667,22.45,29.2,Clear sky,3.43,✅ Safe,2025-08-23 21:28:28
Yerakini,Greece,40.2833,23.45,29.0,Clear sky,1.62,✅ Safe,2025-08-23 21:28:30
Zakynthos,Greece,37.7833,20.9,28.0,Clear sky,6.99,⚠ Moderate,2025-08-23 21:28:32
Adamas Milos,Greece,36.717,24.433,27.74,Clear sky,2.33,✅ Safe,2025-08-23 21:28:34
Aegina,Greece,37.733,23.417,27.53,Clear sky,6.43,⚠ Moderate,2025-08-23 21:28:35
Agios Nikolaos Fokidas,Greece,38.333,22.15,29.32,Clear sky,6.85,⚠ Moderate,2025-08-23 21:28:37
Aidipsou,Greece,38.85,23.033,28.18,Clear sky,2.27,✅ Safe,2025-08-23 21:28:39
Akhillion,Greece,39.0,22.967,29.14,Clear sky,3.46,✅ Safe,2025-08-23 21:28:40
Agia Kyriaki (Trikeri Magnisia),Greece,39.083,23.067,27.96,Clear sky,3.83,✅ Safe,2025-08-23 21:28:42
Agia Marina Lerou,Greece,37.15,26.85,26.77,Clear sky,7.9,⚠ Moderate,2025-08-23 21:28:44
Agia Marina Aiginas,Greece,37.733,23.533,31.14,Clear sky,7.4,⚠ Moderate,2025-08-23 21:28:46
Agios Athanasios,Greece,38.016379,23.876241,29.78,Clear sky,2.74,✅ Safe,2025-08-23 21:28:48
Aspropyrgos (Biochalko),Greece,38.03333,23.58333,31.25,Clear sky,4.41,✅ Safe,2025-08-23 21:28:49
Araxos,Greece,38.2,21.383,25.97,Clear sky,8.48,⚠ Moderate,2025-08-23 21:28:51
Athens,Greece,37.98333,23.73333,30.89,Clear sky,3.48,✅ Safe,2025-08-23 21:28:53
Athinios Thira Santorini,Greece,36.383,25.417,27.19,Clear sky,5.05,⚠ Moderate,2025-08-23 21:28:54
Corinth,Greece,37.9386365,22.9322383,30.06,Clear sky,6.32,⚠ Moderate,2025-08-23 21:28:55
Diakofti Kythiron,Greece,36.267,23.083,28.3,Clear sky,12.47,⚡ Dangerous,2025-08-23 21:28:57
Dombraina Boiotias,Greece,38.217,22.95,29.74,Clear sky,5.77,⚠ Moderate,2025-08-23 21:28:58
Drepano Riou,Greece,38.333,21.85,27.67,Clear sky,5.27,⚠ Moderate,2025-08-23 21:29:00
Argostolion,Greece,38.16667,20.48333,26.89,Clear sky,5.83,⚠ Moderate,2025-08-23 21:29:02
Elefsis (Elevsis),Greece,38.03333,23.53333,31.18,Clear sky,4.58,✅ Safe,2025-08-23 21:29:03
Elafonissos Lakonias,Greece,36.517,22.983,28.76,Clear sky,8.22,⚠ Moderate,2025-08-23 21:29:05
Ereikousses Diapontioi Islands,Greece,39.867,19.567,25.33,Clear sky,8.38,⚠ Moderate,2025-08-23 21:29:07
Farmakonissi Dodekanissos,Greece,37.283,27.083,26.8,Clear sky,10.1,⚡ Dangerous,2025-08-23 21:29:08
Faneromeni Salaminas,Greece,37.983,23.417,28.83,Clear sky,5.1,⚠ Moderate,2025-08-23 21:29:10
Galaxidi,Greece,38.383,22.383,29.78,Clear sky,9.69,⚠ Moderate,2025-08-23 21:29:11
Heraclion Crete,Greece,35.3387352,25.1442126,27.78,Clear sky,5.78,⚠ Moderate,2025-08-23 21:29:13
Elefsina,Greece,38.0412852,23.5417553,31.18,Clear sky,4.58,✅ Safe,2025-08-23 21:29:15
Katokhi (Katohi),Greece,38.41667,21.25,28.79,Clear sky,6.58,⚠ Moderate,2025-08-23 21:29:16
Kiparissia,Greece,37.25,21.667,26.56,Clear sky,4.85,✅ Safe,2025-08-23 21:29:18
Kaloi Limenes Rethymnou,Greece,34.93333,24.81667,27.96,Clear sky,7.12,⚠ Moderate,2025-08-23 21:29:20
Kontias Limnou,Greece,39.833,25.15,28.18,Clear sky,2.9,✅ Safe,2025-08-23 21:29:22
Kamares Sifnos,Greece,36.983,24.667,27.54,Clear sky,0.95,✅ Safe,2025-08-23 21:29:24
Kassiopi Corfu,Greece,39.783,19.917,26.42,Clear sky,5.34,⚠ Moderate,2025-08-23 21:29:25
Lefkandi,Greece,38.417,23.683,31.53,Clear sky,3.34,✅ Safe,2025-08-23 21:29:27
Loutro Chanion,Greece,35.2,24.083,31.23,Clear sky,5.12,⚠ Moderate,2025-08-23 21:29:29
Magoula,Greece,38.08333,23.51667,30.54,Clear sky,4.49,✅ Safe,2025-08-23 21:29:30
Mastichari Kos,Greece,36.85,27.067,27.27,Clear sky,5.61,⚠ Moderate,2025-08-23 21:29:32
Myrtos Beach,Greece,38.35,20.533,25.86,Clear sky,4.75,✅ Safe,2025-08-23 21:29:34
Naoussa Parou,Greece,37.117,25.233,27.7,Clear sky,3.39,✅ Safe,2025-08-23 21:29:36
Paleochora,Greece,35.217,23.667,28.79,Clear sky,8.53,⚠ Moderate,2025-08-23 21:29:38
Petani Beach,Greece,38.267,20.367,26.28,Clear sky,5.46,⚠ Moderate,2025-08-23 21:29:40
Pekfi,Greece,39.0,23.2,27.32,Clear sky,3.76,✅ Safe,2025-08-23 21:29:41
Perama Geras Mytilinis,Greece,39.033,26.5,32.11,Clear sky,4.01,✅ Safe,2025-08-23 21:29:43
Platania,Greece,39.133,23.267,26.92,Clear sky,3.36,✅ Safe,2025-08-23 21:29:45
Pissaetos Ithakis,Greece,38.35,20.683,26.06,Clear sky,6.45,⚠ Moderate,2025-08-23 21:29:47
Platygiali Etoloakarnanias,Greece,38.467,21.1,28.48,Clear sky,7.13,⚠ Moderate,2025-08-23 21:29:49
Potamos Antikithera,Greece,35.883,23.283,27.81,Clear sky,12.14,⚡ Dangerous,2025-08-23 21:29:51
Prinos Thassou,Greece,40.75,24.567,28.06,Clear sky,1.04,✅ Safe,2025-08-23 21:29:52
Petries Evvoias,Greece,38.4,24.183,30.6,Clear sky,3.47,✅ Safe,2025-08-23 21:29:54
Pessada Kefallinnias,Greece,38.1,20.583,26.8,Clear sky,7.37,⚠ Moderate,2025-08-23 21:29:56
Pteleos,Greece,39.033,22.983,27.92,Clear sky,3.52,✅ Safe,2025-08-23 21:29:58
Plataria,Greece,39.45,20.283,27.47,Clear sky,4.88,✅ Safe,2025-08-23 21:29:59
Peyki Evvoias,Greece,39.0,23.217,28.86,Clear sky,3.71,✅ Safe,2025-08-23 21:30:01
Revithoussa,Greece,37.95,23.383,28.54,Clear sky,5.04,⚠ Moderate,2025-08-23 21:30:03
Agia Roumeli,Greece,35.233,23.967,29.5,Clear sky,6.21,⚠ Moderate,2025-08-23 21:30:05
Frikes Ithakis,Greece,38.467,20.667,26.11,Clear sky,6.59,⚠ Moderate,2025-08-23 21:30:07
Sigri Lesvou,Greece,39.217,25.833,26.57,Clear sky,5.53,⚠ Moderate,2025-08-23 21:30:08
Sagiada Thesprotias,Greece,39.633,20.183,27.02,Clear sky,4.16,✅ Safe,2025-08-23 21:30:10
Schinousa Kykladon,Greece,36.867,25.5,27.79,Clear sky,1.61,✅ Safe,2025-08-23 21:30:12
Shinari Zakynthou,Greece,37.9,20.7,24.9,Clear sky,8.65,⚠ Moderate,2025-08-23 21:30:13
Apollonia,Greece,36.96667,24.71667,26.42,Clear sky,0.72,✅ Safe,2025-08-23 21:30:15
Souvala,Greece,37.767,23.483,31.19,Clear sky,6.91,⚠ Moderate,2025-08-23 21:30:17
Sougia Chanion,Greece,35.2,23.8,29.72,Clear sky,8.85,⚠ Moderate,2025-08-23 21:30:18
Saint Nicolas,Greece,38.35,22.683,29.15,Clear sky,8.86,⚠ Moderate,2025-08-23 21:30:20
Thymaina Island,Greece,37.583,26.45,26.14,Clear sky,6.36,⚠ Moderate,2025-08-23 21:30:22
Tolo Argolidos,Greece,37.517,22.85,30.25,Clear sky,3.27,✅ Safe,2025-08-23 21:30:24
Trikeri,Greece,39.083,23.067,27.96,Clear sky,3.83,✅ Safe,2025-08-23 21:30:27
Trypiti Chalkidikis,Greece,40.367,23.917,28.31,Clear sky,2.93,✅ Safe,2025-08-23 21:30:28
Vatika Bay,Greece,36.5,23.033,28.88,Clear sky,7.51,⚠ Moderate,2025-08-23 21:30:29
Volissos (Limnia) Chios,Greece,38.467,25.917,30.63,Clear sky,3.17,✅ Safe,2025-08-23 21:30:31
Vassiliki Leykadas,Greece,38.617,20.583,25.15,Clear sky,6.59,⚠ Moderate,2025-08-23 21:30:32
Yaltra,Greece,38.85,22.983,29.46,Clear sky,2.32,✅ Safe,2025-08-23 21:30:34
